1394,4.60418
1395,4.60417
1396,4.60418
1397,4.60420
1398,4.60408
1399,4.60421
1400,4.60415
1401,4.60390
1402,4.60422
1403,4.60403
1404,4.60429
1405,4.60402
1406,4.60429
1407,4.60419
1408,4.60411
1409,4.60398
1410,4.60403
1411,4.60387
1412,4.60437
1413,4.60421
1414,4.60414
1415,4.60423
1416,4.60405
1417,4.60429
1418,4.60419
1419,4.60414
1420,4.60421
1421,4.60413
1422,4.60427
1423,4.60426
1424,4.60416
1425,4.60406
1426,4.60417
1427,4.60431
1428,4.60402
1429,4.60418
1430,4.60411
1431,4.60407
1432,4.60419
1433,4.60412
1434,4.60418
1435,4.60416
1436,4.60428
1437,4.60417
1438,4.60411
1439,4.60410
1440,4.60429
1441,4.60427
1442,4.60403
1443,4.60422
1444,4.60422
1445,4.60413
1446,4.60418
1447,4.60426
1448,4.60422
1449,4.60415
1450,4.60409
1451,4.60417
1452,4.60406
1453,4.60410
1454,4.60396
1455,4.60410
1456,4.60413
1457,4.60419
1458,4.60437
1459,4.60436
1460,4.60427
1461,4.60419
1462,4.60414
1463,4.60407
1464,4.60416
1465,4.60408
1466,4.60402
1467,4.60420
1468,4.60400
1469,4.60407
1470,4.60418
1471,4.60428
1472,4.60393
1473,4.60418
1474,4.60416
1475,4.60423
1476,4.60412
1477,4.60421
1478,4.60411
1479,4.60428
1480,4.60429
1481,4.60403
1482,4.60417
1483,4.60408
1484,4.60399
1485,4.60414
1486,4.60413
1487,4.60427
1488,4.60431
1489,4.60415
1490,4.60414
1491,4.60419
1492,4.60423
1493,4.60412
1494,4.60421
1495,4.60406
1496,4.60421
1497,4.60408
1498,4.60416
1499,4.60419
1500,4.60410
1501,4.60412
1502,4.60417
1503,4.60430
1504,4.60406
1505,4.60412
1506,4.60424
1507,4.60412
1508,4.60429
1509,4.60431
1510,4.60422
1511,4.60416
1512,4.60425
1513,4.60424
1514,4.60430
1515,4.60419
1516,4.60428
1517,4.60411
1518,4.60381
1519,4.60421
1520,4.60398
1521,4.60409
1522,4.60417
1523,4.60421
1524,4.60413
1525,4.60420
1526,4.60422
1527,4.60418
1528,4.60414
1529,4.60405
1530,4.60415
1531,4.60419
1532,4.60416
1533,4.60400
1534,4.60436
1535,4.60409
1536,4.60423
1537,4.60419
1538,4.60417
1539,4.60418
1540,4.60420
1541,4.60415
1542,4.60400
1543,4.60410
1544,4.60423
1545,4.60421
1546,4.60423
1547,4.60424
1548,4.60423
1549,4.60402
1550,4.60416
1551,4.60432
1552,4.60426
1553,4.60421
1554,4.60429
1555,4.60415
1556,4.60397
1557,4.60428
1558,4.60395
1559,4.60417
1560,4.60405
1561,4.60430
1562,4.60417
1563,4.60417
1564,4.60410
1565,4.60434
1566,4.60423
1567,4.60411
1568,4.60421
1569,4.60397
1570,4.60414
1571,4.60398
1572,4.60415
1573,4.60426
1574,4.60412
1575,4.60420
1576,4.60419
1577,4.60402
1578,4.60417
1579,4.60419
1580,4.60429
1581,4.60403
1582,4.60422
1583,4.60408
1584,4.60420
1585,4.60419
1586,4.60430
1587,4.60420
1588,4.60422
1589,4.60417
1590,4.60413
1591,4.60415
1592,4.60410
1593,4.60405
1594,4.60404
1595,4.60408
1596,4.60430
1597,4.60416
1598,4.60415
1599,4.60386
1600,4.60418
1601,4.60427
1602,4.60422
1603,4.60422
1604,4.60414
1605,4.60401
1606,4.60430
1607,4.60400
1608,4.60415
1609,4.60403
1610,4.60417
1611,4.60408
1612,4.60426
1613,4.60433
1614,4.60430
1615,4.60430
1616,4.60410
1617,4.60428
1618,4.60417
1619,4.60412
1620,4.60396
1621,4.60412
1622,4.60417
1623,4.60408
1624,4.60431
1625,4.60420
1626,4.60421
1627,4.60418
1628,4.60397
1629,4.60412
1630,4.60420
1631,4.60418
1632,4.60411
1633,4.60424
1634,4.60409
1635,4.60417
1636,4.60426
1637,4.60408
1638,4.60423
1639,4.60432
1640,4.60420
1641,4.60420
1642,4.60416
1643,4.60406
1644,4.60412
1645,4.60402
1646,4.60416
1647,4.60406
1648,4.60405
1649,4.60405
1650,4.60429
1651,4.60400
1652,4.60416
1653,4.60410
1654,4.60420
1655,4.60420
1656,4.60408
1657,4.60425
1658,4.60416
1659,4.60417
1660,4.60421
1661,4.60417
1662,4.60418
1663,4.60402
1664,4.60403
1665,4.60427
1666,4.60427
1667,4.60422
1668,4.60417
1669,4.60438
1670,4.60425
1671,4.60419
1672,4.60407
1673,4.60412
1674,4.60411
1675,4.60421
1676,4.60431
1677,4.60420
1678,4.60415
1679,4.60385
1680,4.60421
1681,4.60409
1682,4.60433
1683,4.60411
1684,4.60418
1685,4.60424
1686,4.60403
1687,4.60427
1688,4.60405
1689,4.60411
1690,4.60413
1691,4.60410
1692,4.60413
1693,4.60413
1694,4.60432
1695,4.60413
1696,4.60411
1697,4.60400
1698,4.60405
1699,4.60438
1700,4.60414
1701,4.60410
1702,4.60428
1703,4.60426
1704,4.60419
1705,4.60429
1706,4.60429
1707,4.60419
1708,4.60415
1709,4.60426
1710,4.60416
1711,4.60428
1712,4.60411
1713,4.60401
1714,4.60406
1715,4.60423
1716,4.60402
1717,4.60418
1718,4.60414
1719,4.60426
1720,4.60406
1721,4.60416
1722,4.60397
1723,4.60427
1724,4.60417
1725,4.60412
1726,4.60425
1727,4.60398
1728,4.60405
1729,4.60410
1730,4.60417
1731,4.60383
1732,4.60408
1733,4.60396
1734,4.60419
1735,4.60429
1736,4.60411
1737,4.60428
1738,4.60429
1739,4.60409
1740,4.60428
1741,4.60427
1742,4.60410
1743,4.60424
1744,4.60422
1745,4.60440
1746,4.60412
1747,4.60413
1748,4.60425
1749,4.60420
1750,4.60413
1751,4.60410
1752,4.60411
1753,4.60425
1754,4.60413
1755,4.60413
1756,4.60413
1757,4.60423
1758,4.60417
1759,4.60413
1760,4.60394
1761,4.60411
1762,4.60412
1763,4.60407
1764,4.60422
1765,4.60422
1766,4.60431
1767,4.60417
1768,4.60417
1769,4.60418
1770,4.60437
1771,4.60410
1772,4.60418
1773,4.60428
1774,4.60416
1775,4.60420
1776,4.60422
1777,4.60407
1778,4.60421
1779,4.60409
1780,4.60415
1781,4.60413
1782,4.60404
1783,4.60411
1784,4.60424
1785,4.60433
1786,4.60408
1787,4.60417
1788,4.60411
1789,4.60423
1790,4.60417
1791,4.60419
1792,4.60431
1793,4.60412
1794,4.60420
1795,4.60414
1796,4.60416
1797,4.60415
1798,4.60406
1799,4.60408
1800,4.60405
1801,4.60421
1802,4.60429
1803,4.60417
1804,4.60424
1805,4.60416
1806,4.60415
1807,4.60429
1808,4.60430
1809,4.60417
1810,4.60409
1811,4.60421
1812,4.60422
1813,4.60407
1814,4.60421
1815,4.60429
1816,4.60421
1817,4.60415
1818,4.60411
1819,4.60422
1820,4.60408
1821,4.60426
1822,4.60416
1823,4.60394
1824,4.60422
1825,4.60412
1826,4.60413
1827,4.60417
1828,4.60426
1829,4.60407
1830,4.60406
1831,4.60416
1832,4.60429
1833,4.60404
1834,4.60414
1835,4.60439
1836,4.60406
1837,4.60415
1838,4.60424
1839,4.60415
1840,4.60416
1841,4.60416
1842,4.60412
1843,4.60418
1844,4.60411
1845,4.60420
1846,4.60404
1847,4.60407
1848,4.60416
1849,4.60412
1850,4.60431
1851,4.60405
1852,4.60411
1853,4.60405
1854,4.60434
1855,4.60422
1856,4.60410
1857,4.60431
1858,4.60433
1859,4.60431
1860,4.60416
1861,4.60430
1862,4.60423
1863,4.60427
1864,4.60419
1865,4.60414
1866,4.60435
1867,4.60425
1868,4.60423
1869,4.60388
1870,4.60427
1871,4.60388
1872,4.60398
1873,4.60434
1874,4.60422
